interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,0,0,1600,1560,5.09,86.17,9,1,386000,2186228,0,696183,1600,1.0
5,0,0,1584,1552,4.88,85.99,9,1,386000,2210102,0,703945,1584,1.0
5,0,0,1600,1554,4.77,86.16,9,1,386000,2234336,0,711716,1600,1.0
5,0,0,1584,1560,4.79,86.34,9,1,386000,2258475,0,719518,1584,1.0
5,0,0,1584,1558,4.97,85.91,9,1,386000,2282535,0,727311,1584,1.0
5,0,0,1600,1560,4.89,86.44,9,1,386000,2306582,0,735118,1600,1.0
5,0,0,1584,1558,4.78,86.41,9,1,386000,2330739,0,742904,1584,1.0
5,0,0,1584,1551,4.55,86.01,10,1,386000,2354670,0,750659,1584,1.0
5,0,0,1600,1566,4.14,86.43,10,1,386000,2378840,0,758489,1600,1.0
5,0,0,1584,1551,4.73,86.39,10,1,386000,2402859,0,766246,1584,1.0
5,0,0,1600,1552,4.32,86.23,10,1,386000,2427156,0,774010,1600,1.0
5,0,0,1584,1561,4.14,86.25,10,1,386000,2451253,0,781815,1584,1.0
5,0,0,1584,1552,4.4,86.25,10,1,386000,2475389,0,789577,1584,1.0
5,0,0,1600,1561,4.66,86.11,10,1,386000,2499679,0,797385,1600,1.0
5,0,0,1584,1552,4.68,86.23,10,1,386000,2523740,0,805145,1584,1.0
5,0,0,1600,1556,4.49,85.98,10,1,386000,2547888,0,812927,1600,1.0
5,0,0,1584,1569,4.54,85.99,10,1,386000,2572016,0,820774,1584,1.0
5,0,0,1584,1551,4.3,86.07,10,1,386000,2596028,0,828530,1584,1.0
5,0,0,1600,1555,4.39,86.06,10,1,386000,2620250,0,836317,1600,1.0
5,0,0,1584,1554,4.13,86.23,11,1,386000,2644316,0,844081,1584,1.0
5,0,0,1600,1554,4.29,86.07,11,1,386000,2668475,0,851855,1600,1.0
5,0,0,1584,1559,4.18,86.26,11,1,386000,2692408,0,859651,1584,1.0
5,0,0,1584,1552,4.35,86.44,11,1,386000,2716435,0,867411,1584,1.0
5,0,0,1600,1564,3.93,86.06,11,1,386000,2740613,0,875234,1600,1.0
5,0,0,1584,1555,3.99,85.96,11,1,386000,2764675,0,883009,1584,1.0
5,0,0,1600,1558,4.28,86.39,11,1,386000,2788957,0,890812,1600,1.0
5,0,0,1584,1567,4.33,86.19,11,1,386000,2812959,0,898639,1584,1.0
5,0,0,1584,1485,3.99,86.14,11,1,386000,2836953,0,906066,1584,1.0
5,0,0,1600,1565,4.45,85.9,11,1,386000,2861303,0,913901,1600,1.0
5,0,0,1584,1550,4.21,86.0,11,1,386000,2885286,0,921647,1584,1.0
5,0,0,1600,1555,3.99,85.78,11,1,386000,2909259,0,929423,1600,1.0
5,0,0,1584,1558,3.84,86.11,12,1,386000,2933336,0,937213,1584,1.0
5,0,0,1584,1553,3.45,85.91,12,1,386000,2957305,0,944980,1584,1.0
5,0,0,1600,1561,3.97,86.27,12,1,386000,2981608,0,952789,1600,1.0
5,0,0,1584,1551,3.97,85.82,12,1,386000,3005559,0,960545,1584,1.0
5,0,0,1600,1548,3.63,85.74,12,1,386000,3029685,0,968285,1600,1.0
5,0,0,1584,1563,3.99,85.77,12,1,386000,3053913,0,976103,1584,1.0
5,0,0,1584,1553,3.5,86.44,12,1,386000,3077963,0,983872,1584,1.0
5,0,0,1600,1561,3.89,85.76,12,1,386000,3102197,0,991680,1600,1.0
5,0,0,1584,1549,3.79,86.25,12,1,386000,3126122,0,999428,1584,1.0
5,0,0,1600,1558,3.73,86.1,12,1,386000,3150274,0,1007229,1600,1.0
5,0,0,1584,1557,3.78,85.91,12,1,386000,3174432,0,1015005,1584,1.0
5,0,0,1584,1552,3.65,85.95,12,1,386000,3198376,0,1022767,1584,1.0
5,0,0,1600,1567,3.87,85.94,13,1,386000,3222596,0,1030603,1600,1.0
5,0,0,1584,1552,3.7,86.45,13,1,386000,3246577,0,1038365,1584,1.0
5,0,0,1600,1552,3.38,86.17,13,1,386000,3270717,0,1046129,1600,1.0
5,0,0,1584,1567,3.49,85.92,13,1,386000,3294994,0,1053966,1584,1.0
5,0,0,1584,1545,3.64,85.81,13,1,386000,3318975,0,1061691,1584,1.0
5,0,0,1584,1547,3.86,85.86,13,1,386000,3343044,0,1069426,1584,1.0
5,0,0,1600,1563,3.68,85.91,13,1,386000,3367215,0,1077246,1600,1.0
5,0,0,1584,1556,3.53,85.91,13,1,386000,3391144,0,1085025,1584,1.0
5,0,0,1584,1549,3.33,86.41,13,1,386000,3415276,0,1092771,1584,1.0
5,0,0,1600,1562,3.69,85.77,13,1,386000,3439365,0,1100583,1600,1.0
5,0,0,1584,1551,3.71,86.16,13,1,386000,3463428,0,1108339,1584,1.0
5,0,0,1584,1551,3.71,86.18,13,1,386000,3487310,0,1116097,1584,1.0
5,0,0,1600,1569,3.62,85.81,14,1,386000,3511680,0,1123942,1600,1.0
5,0,0,1584,1550,3.59,86.31,14,1,386000,3535776,0,1131693,1584,1.0
5,0,0,1584,1549,3.47,86.28,14,1,386000,3559832,0,1139440,1584,1.0
5,0,0,1600,1551,3.53,86.11,14,1,386000,3584012,0,1147198,1600,1.0
5,0,0,1584,1556,3.56,86.16,14,1,386000,3608130,0,1154982,1584,1.0
5,0,0,1584,1545,3.37,86.19,14,1,386000,3632032,0,1162708,1584,1.0
5,0,0,1600,1554,3.46,85.93,14,1,386000,3656142,0,1170482,1600,1.0
5,0,0,1584,1557,3.33,86.3,14,1,386000,3680111,0,1178267,1584,1.0
5,0,0,1584,1552,3.1,86.35,14,1,386000,3704034,0,1186030,1584,1.0
5,0,0,1600,1554,3.59,86.17,14,1,386000,3728027,0,1193808,1600,1.0
5,0,0,1584,1561,3.45,86.19,14,1,386000,3752157,0,1201610,1584,1.0
5,0,0,1584,1555,3.22,85.78,14,1,386000,3776336,0,1209386,1584,1.0
5,0,0,1600,1550,3.18,86.24,15,1,386000,3800560,0,1217146,1600,1.0
5,0,0,1584,1566,3.22,86.16,15,1,386000,3824617,0,1224978,1584,1.0
5,0,0,1584,1546,3.01,86.05,15,1,386000,3848583,0,1232700,1584,1.0
5,0,0,1584,1548,3.28,86.01,15,1,386000,3872552,0,1240442,1584,1.0
5,0,0,1600,1559,3.06,86.29,15,1,386000,3896699,0,1248239,1600,1.0
5,0,0,1584,1552,3.17,86.14,15,1,386000,3920731,0,1256002,1584,1.0
5,0,0,1584,1555,3.15,85.85,15,1,386000,3944938,0,1263777,1584,1.0
5,0,0,1600,1554,3.47,85.81,15,1,386000,3969048,0,1271549,1600,1.0
5,0,0,1584,1562,3.13,86.29,15,1,386000,3993186,0,1279360,1584,1.0
5,0,0,1584,1550,3.04,86.42,15,1,386000,4017153,0,1287113,1584,1.0
