interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,0,100,0,111,4.13,86.09,10,1,386000,5562980,0,46395,100,1.0
5,0,100,0,101,4.34,86.19,10,1,386000,5621960,0,46904,100,1.0
5,0,100,0,92,4.11,86.34,10,1,386000,5677100,0,47365,100,1.0
5,0,99,0,88,4.07,85.78,10,1,386000,5730500,0,47807,99,1.0
5,0,100,0,87,4.05,85.94,10,1,386000,5784260,0,48245,100,1.0
5,0,100,0,128,4.13,86.11,10,1,386000,5849900,0,48885,100,1.0
5,0,100,0,63,4.11,86.24,10,1,386000,5900700,0,49202,100,1.0
5,0,100,0,63,4.24,86.39,10,1,386000,5953794,0,49519,100,1.0
5,0,100,0,100,3.97,85.9,10,1,386000,6010562,0,50021,100,1.0
5,0,99,0,81,4.05,86.07,10,1,386000,6061802,0,50429,99,1.0
5,0,100,0,102,4.25,86.17,10,1,386000,6121022,0,50941,100,1.0
5,0,100,0,98,3.77,86.28,11,1,386000,6178802,0,51435,100,1.0
5,0,100,0,112,3.81,85.75,11,1,386000,6241772,0,51996,100,1.0
5,0,100,0,52,3.77,85.94,11,1,386000,6289672,0,52257,100,1.0
5,0,100,0,121,3.72,86.11,11,1,386000,6352972,0,52864,100,1.0
5,0,100,0,101,3.8,86.37,11,1,386000,6409432,0,53372,100,1.0
5,0,99,0,82,3.71,85.8,11,1,386000,6463262,0,53782,99,1.0
5,0,100,0,110,3.88,86.02,11,1,386000,6522722,0,54332,100,1.0
5,0,100,0,79,3.73,86.19,11,1,386000,6573342,0,54729,100,1.0
5,0,100,0,75,3.91,86.39,11,1,386000,6626497,0,55104,100,1.0
5,0,100,0,89,3.77,85.81,11,1,386000,6680917,0,55550,100,1.0
5,0,100,0,76,3.66,85.95,11,1,386000,6739504,0,56019,100,1.0
5,0,100,0,128,3.76,86.26,11,1,386000,6798111,0,56575,100,1.0
5,0,100,0,74,3.52,86.45,12,1,386000,6846891,0,56945,100,1.0
5,0,99,0,113,3.37,85.94,12,1,386000,6907401,0,57512,99,1.0
5,0,100,0,90,3.54,86.07,12,1,386000,6961851,0,57965,100,1.0
5,0,100,0,94,3.52,86.2,12,1,386000,7018011,0,58435,100,1.0
5,0,100,0,111,3.49,86.4,12,1,386000,7078157,0,58990,100,1.0
5,0,100,0,84,3.5,85.84,12,1,386000,7131077,0,59414,100,1.0
5,0,100,0,115,3.57,86.04,12,1,386000,7192457,0,59990,100,1.0
5,0,100,0,105,3.41,86.27,12,1,386000,7250237,0,60516,100,1.0
5,0,99,0,86,3.64,86.41,12,1,386000,7303517,0,60950,99,1.0
5,0,100,0,115,3.6,85.89,12,1,386000,7364897,0,61526,100,1.0
5,0,100,0,85,3.52,86.04,12,1,386000,7417937,0,61953,100,1.0
5,0,100,0,93,3.54,86.17,12,1,386000,7473617,0,62421,100,1.0
5,0,100,0,120,3.31,86.35,13,1,386000,7536797,0,63021,100,1.0
5,0,100,0,106,3.28,85.88,13,1,386000,7594697,0,63552,100,1.0
