interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,0,0,396,388,1.17,86.26,11,1,386000,707893,0,230785,396,1.0
5,0,0,400,400,1.11,85.89,11,1,386000,714042,0,232787,400,1.0
5,0,0,400,394,1.11,86.21,11,1,386000,720070,0,234759,400,1.0
5,0,0,396,394,1.35,86.34,11,1,386000,726102,0,236730,396,1.0
5,0,0,400,394,1.13,85.84,11,1,386000,732142,0,238700,400,1.0
5,0,0,400,396,1.4,86.04,12,1,386000,738179,0,240681,400,1.0
5,0,0,396,393,1.27,86.12,12,1,386000,744165,0,242647,396,1.0
5,0,0,400,393,1.22,85.89,12,1,386000,750260,0,244616,400,1.0
5,0,0,400,397,1.22,86.02,12,1,386000,756400,0,246605,400,1.0
5,0,0,396,393,1.12,85.96,12,1,386000,762376,0,248570,396,1.0
5,0,0,400,394,1.34,85.88,12,1,386000,768426,0,250542,400,1.0
5,0,0,400,398,1.04,86.06,12,1,386000,774444,0,252535,400,1.0
5,0,0,396,392,1.27,86.44,12,1,386000,780399,0,254498,396,1.0
5,0,0,400,396,1.1,86.21,12,1,386000,786440,0,256481,400,1.0
5,0,0,400,397,1.17,85.76,12,1,386000,792487,0,258469,400,1.0
5,0,0,396,392,1.32,86.13,12,1,386000,798463,0,260430,396,1.0
5,0,0,400,397,1.0,85.8,12,1,386000,804609,0,262418,400,1.0
5,0,0,400,396,1.18,86.31,13,1,386000,810687,0,264402,400,1.0
5,0,0,396,391,1.02,86.42,13,1,386000,816756,0,266361,396,1.0
5,0,0,400,396,1.08,86.19,13,1,386000,822810,0,268341,400,1.0
5,0,0,400,398,0.97,86.39,13,1,386000,828932,0,270332,400,1.0
5,0,0,396,392,1.09,85.77,13,1,386000,835043,0,272296,396,1.0
5,0,0,400,398,1.05,85.99,13,1,386000,841122,0,274288,400,1.0
5,0,0,400,395,1.0,86.34,13,1,386000,847142,0,276264,400,1.0
5,0,0,396,391,1.06,86.22,13,1,386000,853190,0,278221,396,1.0
5,0,0,400,397,1.35,86.4,13,1,386000,859267,0,280208,400,1.0
5,0,0,400,396,0.96,86.22,13,1,386000,865349,0,282192,400,1.0
5,0,0,396,393,1.22,85.99,13,1,386000,871422,0,284159,396,1.0
5,0,0,400,397,1.03,86.35,13,1,386000,877497,0,286144,400,1.0
5,0,0,400,395,1.22,85.86,14,1,386000,883509,0,288124,400,1.0
5,0,0,396,391,1.06,85.99,14,1,386000,889516,0,290079,396,1.0
5,0,0,400,395,0.92,86.19,14,1,386000,895540,0,292055,400,1.0
5,0,0,400,395,1.36,86.24,14,1,386000,901616,0,294033,400,1.0
