interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,2000,0,0,1967,1.87,85.78,7,1,386000,649986,0,645146,2000,1.0
5,1980,0,0,1991,2.06,86.24,7,1,386000,659817,0,655101,1980,1.0
5,2000,0,0,1995,2.07,85.85,7,1,386000,669767,0,665076,2000,1.0
5,1980,0,0,1965,2.34,86.02,7,1,386000,679874,0,674904,1980,1.0
5,2000,0,0,1996,1.86,86.24,7,1,386000,690044,0,684888,2000,1.0
5,2000,0,0,1985,2.12,85.76,7,1,386000,700141,0,694815,2000,1.0
5,1980,0,0,1972,1.98,85.81,7,1,386000,710146,0,704675,1980,1.0
5,2000,0,0,1989,1.81,86.03,7,1,386000,720279,0,714624,2000,1.0
5,2000,0,0,1991,1.92,86.31,7,1,386000,730202,0,724581,2000,1.0
5,1980,0,0,1970,2.03,86.23,8,1,386000,740213,0,734432,1980,1.0
5,2000,0,0,1991,2.02,85.74,8,1,386000,750147,0,744390,2000,1.0
5,2000,0,0,1990,2.03,86.21,8,1,386000,760193,0,754348,2000,1.0
5,1980,0,0,1975,1.9,86.28,8,1,386000,770209,0,764219,1980,1.0
5,2000,0,0,1990,1.66,86.3,8,1,386000,780394,0,774169,2000,1.0
5,1980,0,0,1972,1.69,85.93,8,1,386000,790288,0,784033,1980,1.0
5,2000,0,0,1992,1.92,85.74,8,1,386000,800339,0,793993,2000,1.0
5,2000,0,0,1994,1.73,86.04,8,1,386000,810489,0,803984,2000,1.0
5,1980,0,0,1977,1.75,86.14,8,1,386000,820485,0,813854,1980,1.0
5,2000,0,0,1988,1.85,86.17,8,1,386000,830637,0,823796,2000,1.0
5,1980,0,0,1970,1.96,86.02,8,1,386000,840481,0,833647,1980,1.0
5,2000,0,0,1991,2.05,85.99,8,1,386000,850495,0,843602,2000,1.0
5,2000,0,0,1981,1.56,86.15,9,1,386000,860364,0,853517,2000,1.0
5,1980,0,0,1983,1.89,86.09,9,1,386000,870271,0,863424,1980,1.0
5,2000,0,0,1994,1.6,85.95,9,1,386000,880118,0,873395,2000,1.0
5,1980,0,0,1968,1.56,86.42,9,1,386000,890166,0,883239,1980,1.0
5,2000,0,0,1993,1.82,85.8,9,1,386000,900158,0,893206,2000,1.0
5,2000,0,0,1971,1.64,85.81,9,1,386000,910004,0,903071,2000,1.0
5,1980,0,0,1991,1.76,86.01,9,1,386000,920079,0,913016,1980,1.0
5,2000,0,0,1996,1.7,86.42,9,1,386000,930002,0,923000,2000,1.0
5,1980,0,0,1963,1.73,86.34,9,1,386000,939999,0,932817,1980,1.0
5,2000,0,0,1993,1.6,86.44,9,1,386000,949989,0,942784,2000,1.0
5,1980,0,0,1971,1.62,85.81,9,1,386000,959966,0,952639,1980,1.0
5,2000,0,0,1988,1.69,86.1,9,1,386000,969867,0,962579,2000,1.0
5,2000,0,0,1990,1.59,86.39,10,1,386000,979774,0,972529,2000,1.0
5,1980,0,0,1971,1.74,86.38,10,1,386000,989559,0,982385,1980,1.0
5,2000,0,0,2001,1.48,86.06,10,1,386000,999500,0,992390,2000,1.0
5,1980,0,0,1965,1.41,86.24,10,1,386000,1009404,0,1002215,1980,1.0
5,2000,0,0,1994,1.81,86.05,10,1,386000,1019475,0,1012189,2000,1.0
5,2000,0,0,1985,1.52,85.96,10,1,386000,1029665,0,1022126,2000,1.0
5,1980,0,0,1980,1.6,86.11,10,1,386000,1039489,0,1032017,1980,1.0
5,2000,0,0,1985,1.54,85.79,10,1,386000,1049531,0,1041943,2000,1.0
5,1980,0,0,1953,1.64,86.4,10,1,386000,1059544,0,1051711,1980,1.0
5,2000,0,0,2001,1.74,86.34,10,1,386000,1069624,0,1061718,2000,1.0
5,1980,0,0,1964,1.33,86.39,10,1,386000,1079560,0,1071538,1980,1.0
5,2000,0,0,1997,1.76,86.31,10,1,386000,1089604,0,1081524,2000,1.0
5,2000,0,0,1988,1.37,86.27,11,1,386000,1099598,0,1091466,2000,1.0
5,1980,0,0,1968,1.51,85.96,11,1,386000,1109471,0,1101310,1980,1.0
5,2000,0,0,1996,1.44,86.41,11,1,386000,1119387,0,1111294,2000,1.0
5,1980,0,0,1969,1.48,86.26,11,1,386000,1129222,0,1121141,1980,1.0
5,2000,0,0,1994,1.62,86.37,11,1,386000,1139208,0,1131115,2000,1.0
5,2000,0,0,1975,1.15,85.77,11,1,386000,1149052,0,1140992,2000,1.0
5,1980,0,0,1986,1.62,85.87,11,1,386000,1158932,0,1150925,1980,1.0
5,2000,0,0,1983,1.51,86.13,11,1,386000,1169025,0,1160844,2000,1.0
5,1980,0,0,1972,1.53,86.01,11,1,386000,1179067,0,1170704,1980,1.0
5,2000,0,0,1989,1.4,86.44,11,1,386000,1189140,0,1180652,2000,1.0
5,2000,0,0,1979,1.43,86.12,11,1,386000,1199131,0,1190547,2000,1.0
5,1980,0,0,1993,1.42,85.78,11,1,386000,1209185,0,1200515,1980,1.0
5,2000,0,0,1984,1.58,85.91,12,1,386000,1219099,0,1210437,2000,1.0
5,1980,0,0,1974,1.35,86.44,12,1,386000,1228968,0,1220307,1980,1.0
5,2000,0,0,1993,1.3,86.39,12,1,386000,1238989,0,1230273,2000,1.0
5,1980,0,0,1966,1.35,86.34,12,1,386000,1248769,0,1240103,1980,1.0
5,2000,0,0,1994,1.28,85.94,12,1,386000,1258699,0,1250074,2000,1.0
5,2000,0,0,1995,1.45,86.14,12,1,386000,1268464,0,1260049,2000,1.0
5,1980,0,0,1969,1.48,85.99,12,1,386000,1278296,0,1269894,1980,1.0
5,2000,0,0,1995,1.32,86.42,12,1,386000,1288202,0,1279873,2000,1.0
5,1980,0,0,1966,1.42,86.31,12,1,386000,1298193,0,1289706,1980,1.0
5,2000,0,0,1988,1.41,86.26,12,1,386000,1308185,0,1299647,2000,1.0
5,2000,0,0,1988,1.49,85.99,12,1,386000,1318260,0,1309604,2000,1.0
5,1980,0,0,1979,1.48,86.14,12,1,386000,1328077,0,1319490,1980,1.0
5,2000,0,0,1990,1.25,85.81,13,1,386000,1338160,0,1329441,2000,1.0
5,1980,0,0,1972,1.38,86.41,13,1,386000,1348205,0,1339304,1980,1.0
5,2000,0,0,1989,1.46,86.4,13,1,386000,1358202,0,1349250,2000,1.0
5,2000,0,0,1975,1.38,86.11,13,1,386000,1368149,0,1359127,2000,1.0
5,1980,0,0,1990,1.33,85.86,13,1,386000,1377963,0,1369077,1980,1.0
5,2000,0,0,1983,1.4,86.37,13,1,386000,1387967,0,1378993,2000,1.0
5,1980,0,0,1972,1.4,86.05,13,1,386000,1397864,0,1388854,1980,1.0
5,2000,0,0,1993,1.28,86.34,13,1,386000,1407796,0,1398823,2000,1.0
5,1980,0,0,1969,1.46,85.91,13,1,386000,1417494,0,1408672,1980,1.0
5,2000,0,0,1996,1.27,85.94,13,1,386000,1427521,0,1418653,2000,1.0
5,1980,0,0,1976,1.39,86.45,13,1,386000,1437396,0,1428534,1980,1.0
5,2000,0,0,1984,1.25,86.14,13,1,386000,1447432,0,1438458,2000,1.0
5,2000,0,0,1989,1.25,85.83,14,1,386000,1457520,0,1448420,2000,1.0
5,1980,0,0,1980,1.65,85.77,14,1,386000,1467389,0,1458308,1980,1.0
5,2000,0,0,1982,1.1,86.1,14,1,386000,1477440,0,1468219,2000,1.0
5,1980,0,0,1972,1.34,85.95,14,1,386000,1487486,0,1478083,1980,1.0
5,2000,0,0,1991,1.35,85.91,14,1,386000,1497498,0,1488042,2000,1.0
5,1981,0,0,1970,1.4,86.44,14,1,386000,1507393,0,1497895,1981,1.0
5,1998,0,0,1993,1.51,86.44,14,1,386000,1517372,0,1507861,1998,1.0
5,2000,0,0,1993,1.23,86.06,14,1,386000,1527282,0,1517829,2000,1.0
5,1980,0,0,1968,1.21,86.03,14,1,386000,1537077,0,1527672,1980,1.0
5,2000,0,0,1991,1.26,86.08,14,1,386000,1547065,0,1537628,2000,1.0
5,1980,0,0,1975,1.09,86.22,14,1,386000,1556839,0,1547504,1980,1.0
5,2000,0,0,1987,1.22,85.81,14,1,386000,1566728,0,1557443,2000,1.0
5,2000,0,0,1986,1.21,85.99,15,1,386000,1576836,0,1567373,2000,1.0
5,1980,0,0,1977,1.0,86.01,15,1,386000,1586892,0,1577262,1980,1.0
5,2000,0,0,1990,1.07,85.84,15,1,386000,1596924,0,1587212,2000,1.0
5,1980,0,0,1974,1.14,86.19,15,1,386000,1606847,0,1597085,1980,1.0
5,2000,0,0,1988,1.04,85.99,15,1,386000,1616877,0,1607027,2000,1.0
5,1980,0,0,1978,1.07,85.76,15,1,386000,1626776,0,1616917,1980,1.0
5,2000,0,0,1987,1.04,86.21,15,1,386000,1636620,0,1626853,2000,1.0
5,1980,0,0,1971,1.04,85.89,15,1,386000,1646513,0,1636710,1980,1.0
5,2000,0,0,1993,1.1,85.77,15,1,386000,1656372,0,1646675,2000,1.0
5,1980,0,0,1967,1.14,86.04,15,1,386000,1666258,0,1656513,1980,1.0
5,2000,0,0,1994,1.14,85.89,15,1,386000,1676319,0,1666483,2000,1.0
5,1980,0,0,1976,1.15,85.86,15,1,386000,1686157,0,1676364,1980,1.0
5,2000,0,0,1990,1.54,85.82,16,1,386000,1696167,0,1686316,2000,1.0
5,1980,0,0,1972,1.29,86.45,16,1,386000,1706216,0,1696179,1980,1.0
5,2000,0,0,1990,1.14,85.96,16,1,386000,1716337,0,1706132,2000,1.0
5,2000,0,0,1966,1.45,85.87,16,1,386000,1726382,0,1715965,2000,1.0
5,1980,0,0,1989,1.21,86.24,16,1,386000,1736431,0,1725913,1980,1.0
5,2000,0,0,1977,1.32,85.88,16,1,386000,1746445,0,1735810,2000,1.0
5,1980,0,0,1988,1.21,86.22,16,1,386000,1756257,0,1745741,1980,1.0
