interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,7920,0,0,7821,37.78,86.11,3,1,386000,989489,0,977599,7920,1.0
5,7840,0,0,7857,29.13,86.14,4,1,386000,1029272,0,1016877,7840,1.0
5,7920,0,0,6582,26.99,85.74,4,1,386000,1066455,0,1049790,7920,1.0
5,7840,0,0,8049,28.18,86.09,4,1,386000,1108202,0,1090038,7840,1.0
5,7920,0,0,7790,27.81,85.97,4,1,386000,1147426,0,1128998,7920,1.0
5,7840,0,0,7816,28.08,86.08,4,1,386000,1187033,0,1168072,7840,1.0
5,7920,0,0,7785,28.04,86.44,4,1,386000,1226498,0,1206999,7920,1.0
5,7840,0,0,7808,28.0,86.3,4,1,386000,1265524,0,1246047,7840,1.0
5,7920,0,0,7802,28.44,85.79,4,1,386000,1304727,0,1285053,7920,1.0
5,7840,0,0,7815,28.06,86.12,4,1,386000,1344255,0,1324132,7840,1.0
5,7920,0,0,7803,28.56,85.79,4,1,386000,1383781,0,1363148,7920,1.0
5,7840,0,0,7811,28.59,86.31,4,1,386000,1422829,0,1402206,7840,1.0
5,7920,0,0,7801,28.76,86.26,4,1,386000,1462346,0,1441229,7920,1.0
5,7920,0,0,7806,23.93,85.99,5,1,386000,1502030,0,1480247,7920,1.0
5,7840,0,0,7816,22.51,85.92,5,1,386000,1541129,0,1519324,7840,1.0
5,7920,0,0,7788,21.43,86.34,5,1,386000,1580483,0,1558271,7920,1.0
5,7840,0,0,7807,22.2,86.34,5,1,386000,1620161,0,1597311,7840,1.0
5,7920,0,0,7801,22.16,86.43,5,1,386000,1659134,0,1636307,7920,1.0
5,7840,0,0,7793,22.27,86.19,5,1,386000,1698556,0,1675304,7840,1.0
5,7920,0,0,7777,21.55,86.23,5,1,386000,1738337,0,1714160,7920,1.0
5,7840,0,0,7840,22.12,85.81,5,1,386000,1777758,0,1753360,7840,1.0
5,7920,0,0,7792,22.23,86.43,5,1,386000,1817278,0,1792323,7920,1.0
5,7840,0,0,7808,23.1,86.21,5,1,386000,1856391,0,1831365,7840,1.0
5,7920,0,0,7795,20.78,86.29,5,1,386000,1895565,0,1870351,7920,1.0
5,7840,0,0,7807,21.97,86.31,5,1,386000,1935002,0,1909379,7840,1.0
5,7920,0,0,7795,18.62,86.22,6,1,386000,1974421,0,1948359,7920,1.0
5,7840,0,0,7805,17.6,86.43,6,1,386000,2013837,0,1987387,7840,1.0
5,7920,0,0,7776,17.81,85.92,6,1,386000,2053173,0,2026273,7920,1.0
5,7840,0,0,7806,17.93,85.9,6,1,386000,2092678,0,2065298,7840,1.0
5,7866,0,0,6558,18.3,85.89,6,1,386000,2131615,0,2098088,7866,1.0
5,7894,0,0,7971,17.87,85.96,6,1,386000,2171765,0,2137947,7894,1.0
5,7840,0,0,7791,18.11,85.84,6,1,386000,2210910,0,2176903,7840,1.0
5,7920,0,0,7777,18.22,86.29,6,1,386000,2250739,0,2215790,7920,1.0
5,7840,0,0,7813,17.65,86.44,6,1,386000,2290166,0,2254855,7840,1.0
5,7920,0,0,7763,17.44,85.79,6,1,386000,2329777,0,2293679,7920,1.0
5,7840,0,0,7803,18.06,85.79,6,1,386000,2369006,0,2332708,7840,1.0
5,7920,0,0,7791,17.93,86.11,6,1,386000,2408225,0,2371644,7920,1.0
5,7840,0,0,7785,16.09,86.41,7,1,386000,2447565,0,2410572,7840,1.0
5,7920,0,0,7766,14.99,86.37,7,1,386000,2486784,0,2449402,7920,1.0
5,7840,0,0,7789,15.34,86.22,7,1,386000,2526294,0,2488370,7840,1.0
5,7840,0,0,7797,15.56,85.95,7,1,386000,2565717,0,2527332,7840,1.0
5,7920,0,0,7772,15.48,86.34,7,1,386000,2605149,0,2566208,7920,1.0
5,7840,0,0,7809,14.58,85.86,7,1,386000,2644667,0,2605254,7840,1.0
5,7920,0,0,7776,15.35,86.11,7,1,386000,2683892,0,2644131,7920,1.0
5,7840,0,0,7780,15.49,85.84,7,1,386000,2723317,0,2683024,7840,1.0
5,7840,0,0,7777,15.83,86.41,7,1,386000,2762789,0,2721910,7840,1.0
5,7920,0,0,7770,15.74,86.16,7,1,386000,2802388,0,2760763,7920,1.0
5,7840,0,0,7797,14.88,86.21,7,1,386000,2841724,0,2799748,7840,1.0
5,7840,0,0,7763,15.86,86.11,7,1,386000,2880866,0,2838563,7840,1.0
5,7920,0,0,7761,13.21,86.32,8,1,386000,2920269,0,2877375,7920,1.0
5,7840,0,0,7775,13.03,86.34,8,1,386000,2959612,0,2916257,7840,1.0
5,7840,0,0,7758,13.2,86.08,8,1,386000,2998748,0,2955064,7840,1.0
5,7840,0,0,7763,13.25,86.39,8,1,386000,3037958,0,2993857,7840,1.0
5,7840,0,0,7763,12.72,86.43,8,1,386000,3077289,0,3032674,7840,1.0
5,7840,0,0,7750,13.18,86.14,8,1,386000,3116623,0,3071426,7840,1.0
5,7920,0,0,7448,12.62,86.22,8,1,386000,3154787,0,3108666,7920,1.0
5,7840,0,0,7288,13.36,85.97,8,1,386000,3194621,0,3145107,7840,1.0
5,7840,0,0,7760,12.99,86.11,8,1,386000,3234267,0,3183931,7840,1.0
5,7840,0,0,7753,12.87,86.06,8,1,386000,3273552,0,3222699,7840,1.0
5,7840,0,0,7776,13.19,86.18,8,1,386000,3312893,0,3261586,7840,1.0
5,7840,0,0,7724,12.99,86.1,8,1,386000,3352317,0,3300181,7840,1.0
5,7840,0,0,7787,11.89,85.8,9,1,386000,3391755,0,3339120,7840,1.0
5,7840,0,0,7749,11.74,86.42,9,1,386000,3430994,0,3377867,7840,1.0
5,7920,0,0,7754,11.59,85.94,9,1,386000,3470642,0,3416644,7920,1.0
5,7840,0,0,7753,11.8,86.45,9,1,386000,3509821,0,3455408,7840,1.0
5,7840,0,0,7760,11.46,86.31,9,1,386000,3548806,0,3494212,7840,1.0
5,7840,0,0,7753,11.38,86.45,9,1,386000,3587631,0,3532977,7840,1.0
5,7840,0,0,7747,11.82,86.35,9,1,386000,3626867,0,3571712,7840,1.0
5,7840,0,0,7741,11.49,85.79,9,1,386000,3666032,0,3610421,7840,1.0
5,7840,0,0,7762,11.53,85.92,9,1,386000,3705317,0,3649234,7840,1.0
5,7840,0,0,7745,10.98,85.87,9,1,386000,3744697,0,3687969,7840,1.0
5,7840,0,0,7754,11.61,86.24,9,1,386000,3784132,0,3726730,7840,1.0
5,7840,0,0,7762,11.71,85.99,9,1,386000,3823293,0,3765542,7840,1.0
5,7840,0,0,7749,10.77,86.16,10,1,386000,3862439,0,3804291,7840,1.0
5,7840,0,0,7749,10.61,86.11,10,1,386000,3901660,0,3843037,7840,1.0
5,7841,0,0,7747,10.37,85.96,10,1,386000,3940721,0,3881772,7841,1.0
5,7918,0,0,7746,10.42,85.99,10,1,386000,3979393,0,3920520,7918,1.0
5,7840,0,0,7749,10.65,86.37,10,1,386000,4018495,0,3959257,7840,1.0
5,7840,0,0,7737,10.29,85.89,10,1,386000,4057894,0,3997937,7840,1.0
5,7840,0,0,7753,10.46,86.15,10,1,386000,4097314,0,4036710,7840,1.0
5,7840,0,0,7744,10.5,86.47,10,1,386000,4137046,0,4075438,7840,1.0
5,7840,0,0,7750,10.52,86.38,10,1,386000,4176270,0,4114179,7840,1.0
5,7840,0,0,6821,10.12,86.39,10,1,386000,4213861,0,4148286,7840,1.0
5,7840,0,0,8095,10.54,86.42,10,1,386000,4254946,0,4188776,7840,1.0
5,7840,0,0,7752,10.33,86.11,10,1,386000,4294263,0,4227536,7840,1.0
5,7840,0,0,7744,9.52,86.33,11,1,386000,4333317,0,4266246,7840,1.0
5,7840,0,0,7742,9.38,86.26,11,1,386000,4372544,0,4304973,7840,1.0
5,7840,0,0,7742,9.57,85.84,11,1,386000,4411791,0,4343678,7840,1.0
5,7840,0,0,7749,9.38,86.18,11,1,386000,4450822,0,4382416,7840,1.0
5,7840,0,0,7739,9.29,86.42,11,1,386000,4489848,0,4421112,7840,1.0
5,7816,0,0,7743,9.44,85.94,11,1,386000,4528926,0,4459827,7816,1.0
5,7783,0,0,7739,9.68,86.13,11,1,386000,4568000,0,4498526,7783,1.0
5,7840,0,0,7743,9.13,86.27,11,1,386000,4607203,0,4537245,7840,1.0
5,7840,0,0,7743,9.18,86.05,11,1,386000,4646244,0,4575961,7840,1.0
5,7840,0,0,7751,9.47,85.82,11,1,386000,4685321,0,4614716,7840,1.0
5,7840,0,0,7735,9.37,86.41,11,1,386000,4724567,0,4653394,7840,1.0
5,7840,0,0,7744,9.44,86.19,11,1,386000,4763419,0,4692118,7840,1.0
5,7840,0,0,7748,8.62,86.3,12,1,386000,4802763,0,4730874,7840,1.0
5,7840,0,0,7738,8.61,85.84,12,1,386000,4841994,0,4769550,7840,1.0
5,7840,0,0,7738,8.84,85.79,12,1,386000,4881144,0,4808255,7840,1.0
5,7840,0,0,7745,8.6,86.39,12,1,386000,4920343,0,4846984,7840,1.0
5,7840,0,0,7739,8.66,85.92,12,1,386000,4959574,0,4885678,7840,1.0
5,7840,0,0,7754,8.51,85.99,12,1,386000,4998781,0,4924462,7840,1.0
5,7840,0,0,7738,8.81,85.93,12,1,386000,5037743,0,4963134,7840,1.0
5,7840,0,0,7748,8.59,86.34,12,1,386000,5076653,0,5001878,7840,1.0
5,7840,0,0,7756,9.01,85.94,12,1,386000,5116057,0,5040669,7840,1.0
5,7840,0,0,7774,8.51,86.02,12,1,386000,5155633,0,5079530,7840,1.0
5,7840,0,0,7750,8.73,85.76,12,1,386000,5194759,0,5118282,7840,1.0
5,7840,0,0,7720,8.61,86.09,12,1,386000,5233780,0,5156886,7840,1.0
5,7840,0,0,7150,8.33,86.08,13,1,386000,5272946,0,5192638,7840,1.0
5,7840,0,0,7750,7.68,86.43,13,1,386000,5311881,0,5231418,7840,1.0
5,7840,0,0,7743,8.29,86.31,13,1,386000,5350810,0,5270115,7840,1.0
5,7840,0,0,7729,8.32,86.05,13,1,386000,5389960,0,5308757,7840,1.0
5,7840,0,0,7739,7.76,86.03,13,1,386000,5429095,0,5347447,7840,1.0
5,7760,0,0,7734,8.07,86.04,13,1,386000,5468072,0,5386117,7760,1.0
5,7840,0,0,7741,8.38,85.98,13,1,386000,5507461,0,5424826,7840,1.0
5,7840,0,0,7733,8.34,85.83,13,1,386000,5546467,0,5463512,7840,1.0
5,7840,0,0,7711,7.94,85.84,13,1,386000,5585476,0,5502053,7840,1.0
5,7840,0,0,7718,7.92,86.29,13,1,386000,5624571,0,5540642,7840,1.0
5,7840,0,0,7738,7.9,85.9,13,1,386000,5663991,0,5579340,7840,1.0
5,7840,0,0,7729,7.91,86.17,13,1,386000,5703100,0,5617983,7840,1.0
5,7760,0,0,7749,7.36,85.8,14,1,386000,5742138,0,5656730,7760,1.0
5,7840,0,0,7717,7.94,85.91,14,1,386000,5781260,0,5695317,7840,1.0
5,7840,0,0,7733,7.34,85.79,14,1,386000,5820370,0,5733982,7840,1.0
5,7840,0,0,7716,7.99,86.26,14,1,386000,5859439,0,5772564,7840,1.0
5,7840,0,0,7718,7.48,86.46,14,1,386000,5898822,0,5811164,7840,1.0
5,7840,0,0,7723,7.68,85.97,14,1,386000,5937905,0,5849777,7840,1.0
5,7760,0,0,7748,7.3,86.24,14,1,386000,5976786,0,5888512,7760,1.0
5,7840,0,0,7743,7.52,86.31,14,1,386000,6015726,0,5927258,7840,1.0
5,7840,0,0,7721,7.55,86.0,14,1,386000,6054605,0,5965839,7840,1.0
5,7840,0,0,7722,7.3,86.49,14,1,386000,6093981,0,6004462,7840,1.0
5,7840,0,0,7748,7.98,86.04,14,1,386000,6132665,0,6043192,7840,1.0
5,7840,0,0,7725,7.43,86.39,14,1,386000,6171842,0,6081821,7840,1.0
5,7840,0,0,7739,7.4,86.0,15,1,386000,6211115,0,6120516,7840,1.0
5,7760,0,0,7735,7.21,85.77,15,1,386000,6250499,0,6159192,7760,1.0
5,7840,0,0,7727,7.39,86.25,15,1,386000,6290097,0,6197843,7840,1.0
5,7840,0,0,7223,7.36,85.94,15,1,386000,6329123,0,6233958,7840,1.0
5,7840,0,0,7725,6.89,85.79,15,1,386000,6367861,0,6272594,7840,1.0
5,7840,0,0,7725,6.85,86.39,15,1,386000,6407196,0,6311203,7840,1.0
5,7760,0,0,7742,7.43,86.36,15,1,386000,6446518,0,6349914,7760,1.0
5,7840,0,0,7716,7.37,86.16,15,1,386000,6485418,0,6388512,7840,1.0
5,7840,0,0,7722,7.65,86.03,15,1,386000,6524477,0,6427104,7840,1.0
5,7840,0,0,7713,7.11,85.96,15,1,386000,6563541,0,6465679,7840,1.0
5,7760,0,0,7741,7.34,86.19,15,1,386000,6602401,0,6504379,7760,1.0
5,7840,0,0,7723,6.87,86.39,15,1,386000,6641819,0,6542995,7840,1.0
5,7840,0,0,7715,7.24,86.33,16,1,386000,6681151,0,6581571,7840,1.0
5,7776,0,0,7721,7.09,86.23,16,1,386000,6720241,0,6620179,7776,1.0
5,7823,0,0,7733,7.07,85.94,16,1,386000,6759192,0,6658867,7823,1.0
5,7840,0,0,7721,7.32,85.84,16,1,386000,6798256,0,6697453,7840,1.0
5,7840,0,0,7727,6.79,86.02,16,1,386000,6837457,0,6736100,7840,1.0
5,7840,0,0,7724,7.51,86.29,16,1,386000,6876537,0,6774712,7840,1.0
5,7760,0,0,7743,6.65,85.84,16,1,386000,6915725,0,6813430,7760,1.0
5,7840,0,0,7718,7.38,86.12,16,1,386000,6955156,0,6852023,7840,1.0
5,7840,0,0,7721,7.15,85.74,16,1,386000,6994469,0,6890628,7840,1.0
5,7840,0,0,7724,6.81,85.98,16,1,386000,7033847,0,6929271,7840,1.0
5,7840,0,0,7719,7.34,86.02,16,1,386000,7072721,0,6967846,7840,1.0
5,7760,0,0,7747,7.08,86.0,16,1,386000,7111871,0,7006583,7760,1.0
5,7840,0,0,7717,6.59,86.36,17,1,386000,7150706,0,7045169,7840,1.0
5,7840,0,0,7701,6.91,86.08,17,1,386000,7189811,0,7083687,7840,1.0
5,7760,0,0,7725,7.2,85.87,17,1,386000,7228842,0,7122324,7760,1.0
5,7840,0,0,7710,6.77,85.85,17,1,386000,7268128,0,7160873,7840,1.0
5,7760,0,0,7717,6.73,85.86,17,1,386000,7307492,0,7199447,7760,1.0
5,7840,0,0,7724,6.93,86.24,17,1,386000,7346637,0,7238068,7840,1.0
5,7840,0,0,7108,7.43,85.78,17,1,386000,7385497,0,7273609,7840,1.0
5,7763,0,0,7704,6.58,86.36,17,1,386000,7424348,0,7312133,7763,1.0
5,7836,0,0,7742,6.65,86.37,17,1,386000,7463711,0,7350844,7836,1.0
5,7840,0,0,7710,7.16,86.09,17,1,386000,7502787,0,7389429,7840,1.0
5,7840,0,0,7717,6.82,86.21,17,1,386000,7542116,0,7427985,7840,1.0
5,7760,0,0,7717,6.99,85.98,17,1,386000,7581024,0,7466567,7760,1.0
5,7840,0,0,7730,6.57,86.13,18,1,386000,7620466,0,7505219,7840,1.0
5,7840,0,0,7694,6.16,86.04,18,1,386000,7659326,0,7543689,7840,1.0
5,7760,0,0,7726,6.94,86.34,18,1,386000,7698149,0,7582321,7760,1.0
5,7840,0,0,7712,7.08,85.94,18,1,386000,7737242,0,7620889,7840,1.0
5,7760,0,0,7695,6.76,86.34,18,1,386000,7776192,0,7659361,7760,1.0
5,7840,0,0,7719,6.78,86.16,18,1,386000,7815253,0,7697963,7840,1.0
5,7840,0,0,7691,6.6,86.29,18,1,386000,7854448,0,7736447,7840,1.0
5,7760,0,0,7719,6.73,86.4,18,1,386000,7893279,0,7775035,7760,1.0
5,7840,0,0,7695,6.53,86.15,18,1,386000,7932568,0,7813491,7840,1.0
5,7760,0,0,7716,6.36,85.77,18,1,386000,7971293,0,7852071,7760,1.0
5,7840,0,0,7709,6.87,85.83,18,1,386000,8010257,0,7890630,7840,1.0
5,7840,0,0,7694,6.88,86.34,18,1,386000,8049211,0,7929111,7840,1.0
5,7760,0,0,7742,6.55,85.75,19,1,386000,8088130,0,7967806,7760,1.0
5,7840,0,0,7696,6.82,86.33,19,1,386000,8127559,0,8006289,7840,1.0
5,7840,0,0,7711,6.56,86.42,19,1,386000,8166461,0,8044844,7840,1.0
5,7760,0,0,7717,6.35,86.07,19,1,386000,8205399,0,8083432,7760,1.0
5,7840,0,0,7709,6.47,86.13,19,1,386000,8244337,0,8121977,7840,1.0
5,7840,0,0,7698,6.54,85.83,19,1,386000,8283211,0,8160469,7840,1.0
5,7760,0,0,7712,6.2,85.95,19,1,386000,8322321,0,8199033,7760,1.0
5,7840,0,0,7697,6.31,85.84,19,1,386000,8361433,0,8237547,7840,1.0
5,7760,0,0,7256,6.54,85.91,19,1,386000,8399068,0,8273801,7760,1.0
5,7840,0,0,7631,6.81,85.99,19,1,386000,8439445,0,8311959,7840,1.0
5,7760,0,0,7719,6.41,86.34,19,1,386000,8478177,0,8350556,7760,1.0
5,7840,0,0,7700,6.66,85.8,19,1,386000,8517036,0,8389056,7840,1.0
5,7840,0,0,7705,6.37,86.31,20,1,386000,8556070,0,8427590,7840,1.0
5,7760,0,0,7719,5.91,85.92,20,1,386000,8594925,0,8466217,7760,1.0
5,7840,0,0,7696,5.93,85.99,20,1,386000,8634298,0,8504667,7840,1.0
5,7760,0,0,7724,6.41,85.79,20,1,386000,8673464,0,8543298,7760,1.0
5,7840,0,0,7687,6.37,85.9,20,1,386000,8712559,0,8581724,7840,1.0
5,7760,0,0,7715,6.45,86.33,20,1,386000,8751224,0,8620307,7760,1.0
5,7840,0,0,7679,6.47,85.99,20,1,386000,8790434,0,8658691,7840,1.0
5,7760,0,0,7710,6.26,86.44,20,1,386000,8829269,0,8697255,7760,1.0
5,7840,0,0,7707,6.7,86.15,20,1,386000,8868286,0,8735782,7840,1.0
5,7760,0,0,7730,6.17,85.79,20,1,386000,8907497,0,8774433,7760,1.0
5,7840,0,0,7667,6.02,86.26,20,1,386000,8946237,0,8812771,7840,1.0
5,7760,0,0,7720,6.73,85.81,20,1,386000,8985069,0,8851408,7760,1.0
5,7840,0,0,7697,6.32,86.29,21,1,386000,9023875,0,8889860,7840,1.0
5,7760,0,0,7711,6.42,85.92,21,1,386000,9062981,0,8928433,7760,1.0
5,7840,0,0,7670,6.52,85.79,21,1,386000,9101950,0,8966779,7840,1.0
5,7760,0,0,7718,6.74,85.91,21,1,386000,9140784,0,9005375,7760,1.0
5,7840,0,0,7683,6.33,85.74,21,1,386000,9179777,0,9043778,7840,1.0
5,7760,0,0,7723,6.29,86.46,21,1,386000,9219057,0,9082405,7760,1.0
5,7760,0,0,7674,6.13,86.06,21,1,386000,9257639,0,9120765,7760,1.0
5,7840,0,0,7712,6.48,86.14,21,1,386000,9296808,0,9159325,7840,1.0
5,7840,0,0,7700,6.21,86.16,21,1,386000,9335752,0,9197831,7840,1.0
5,7760,0,0,7730,6.46,86.2,21,1,386000,9374870,0,9236483,7760,1.0
5,7840,0,0,7670,6.35,86.23,21,1,386000,9413624,0,9274832,7840,1.0
5,7760,0,0,6700,6.24,85.84,21,1,386000,9450234,0,9308333,7760,1.0
5,7760,0,0,8139,6.47,86.14,22,1,386000,9491417,0,9349032,7760,1.0
5,7840,0,0,7687,5.56,85.81,22,1,386000,9530517,0,9387470,7840,1.0
5,7760,0,0,7695,5.89,86.41,22,1,386000,9569639,0,9425947,7760,1.0
5,7840,0,0,7695,6.26,85.96,22,1,386000,9608391,0,9464424,7840,1.0
5,7760,0,0,7718,6.15,86.38,22,1,386000,9647708,0,9503031,7760,1.0
5,7840,0,0,7670,6.5,86.46,22,1,386000,9686675,0,9541380,7840,1.0
5,7760,0,0,7716,6.17,86.3,22,1,386000,9725797,0,9579968,7760,1.0
5,7840,0,0,7697,5.97,86.13,22,1,386000,9764626,0,9618438,7840,1.0
5,7760,0,0,7717,5.94,86.11,22,1,386000,9803666,0,9657043,7760,1.0
5,7840,0,0,7676,6.11,85.96,22,1,386000,9842377,0,9695413,7840,1.0
5,7760,0,0,7720,5.97,86.04,22,1,386000,9881264,0,9734014,7760,1.0
5,7760,0,0,7687,6.17,86.09,22,1,386000,9920042,0,9772452,7760,1.0
5,7840,0,0,7686,5.84,86.27,23,1,386000,9958987,0,9810898,7840,1.0
5,7760,0,0,7707,6.24,86.11,23,1,386000,9997992,0,9849422,7760,1.0
5,7840,0,0,7700,6.36,86.18,23,1,386000,10036906,0,9887960,7840,1.0
5,7760,0,0,7703,6.06,85.94,23,1,386000,10076048,0,9926440,7760,1.0
5,7840,0,0,7681,5.65,85.84,23,1,386000,10115410,0,9964877,7840,1.0
5,7760,0,0,7731,5.86,85.97,23,1,386000,10154386,0,10003518,7760,1.0
5,7840,0,0,7677,6.27,86.26,23,1,386000,10193182,0,10041895,7840,1.0
5,7760,0,0,7699,6.05,85.98,23,1,386000,10231980,0,10080409,7760,1.0
5,7760,0,0,7702,5.95,86.46,23,1,386000,10271114,0,10118924,7760,1.0
5,7840,0,0,7673,6.33,85.76,23,1,386000,10310376,0,10157270,7840,1.0
5,7760,0,0,7699,6.07,86.22,23,1,386000,10349609,0,10195780,7760,1.0
5,7840,0,0,7672,6.07,86.15,23,1,386000,10388698,0,10234132,7840,1.0
5,7760,0,0,7706,5.83,86.43,24,1,386000,10427700,0,10272688,7760,1.0
5,7760,0,0,7693,5.74,86.37,24,1,386000,10466527,0,10311153,7760,1.0
5,7840,0,0,6794,5.78,85.83,24,1,386000,10503799,0,10345101,7840,1.0
5,7760,0,0,8060,6.31,86.09,24,1,386000,10544371,0,10385423,7760,1.0
5,7760,0,0,7694,5.93,85.89,24,1,386000,10583469,0,10423874,7760,1.0
5,7840,0,0,7684,5.73,86.44,24,1,386000,10622329,0,10462329,7840,1.0
5,7760,0,0,7703,5.42,86.3,24,1,386000,10661525,0,10500845,7760,1.0
5,7840,0,0,7681,6.42,85.91,24,1,386000,10700925,0,10539220,7840,1.0
5,7760,0,0,7701,6.09,86.15,24,1,386000,10739953,0,10577735,7760,1.0
5,7760,0,0,7694,5.66,85.81,24,1,386000,10778871,0,10616196,7760,1.0
5,7840,0,0,7676,5.93,86.09,24,1,386000,10817735,0,10654601,7840,1.0
5,7760,0,0,7705,5.97,86.33,24,1,386000,10856374,0,10693106,7760,1.0
5,7760,0,0,7673,5.51,86.05,25,1,386000,10895185,0,10731473,7760,1.0
5,7840,0,0,7675,5.75,86.42,25,1,386000,10934592,0,10769873,7840,1.0
5,7760,0,0,7675,5.83,85.97,25,1,386000,10973480,0,10808231,7760,1.0
5,7760,0,0,7696,5.83,86.26,25,1,386000,11012440,0,10846714,7760,1.0
5,7760,0,0,7685,5.5,85.79,25,1,386000,11051496,0,10885142,7760,1.0
5,7840,0,0,7664,5.82,85.9,25,1,386000,11090585,0,10923462,7840,1.0
5,7760,0,0,7693,5.52,86.38,25,1,386000,11129619,0,10961960,7760,1.0
5,7760,0,0,7684,5.59,86.17,25,1,386000,11168499,0,11000368,7760,1.0
5,7760,0,0,7676,5.95,86.15,25,1,386000,11207361,0,11038735,7760,1.0
5,7840,0,0,7699,5.88,86.37,25,1,386000,11246726,0,11077247,7840,1.0
5,7760,0,0,7692,5.65,86.35,25,1,386000,11285784,0,11115729,7760,1.0
5,7760,0,0,7691,5.72,85.93,25,1,386000,11324456,0,11154153,7760,1.0
5,7760,0,0,7665,5.69,85.94,26,1,386000,11363256,0,11192482,7760,1.0
5,7840,0,0,7665,6.08,86.2,26,1,386000,11401816,0,11230815,7840,1.0
5,7760,0,0,7671,5.71,85.86,26,1,386000,11440573,0,11269170,7760,1.0
5,7760,0,0,7690,5.8,86.0,26,1,386000,11479534,0,11307620,7760,1.0
5,7760,0,0,7674,5.61,86.06,26,1,386000,11518265,0,11345992,7760,1.0
5,7760,0,0,6680,5.65,86.32,26,1,386000,11555441,0,11379411,7760,1.0
5,7760,0,0,8070,6.21,86.39,26,1,386000,11596345,0,11419747,7760,1.0
5,7760,0,0,7666,5.69,85.84,26,1,386000,11635102,0,11458077,7760,1.0
5,7840,0,0,7675,5.85,86.34,26,1,386000,11674252,0,11496457,7840,1.0
5,7760,0,0,7697,5.53,85.75,26,1,386000,11713100,0,11534943,7760,1.0
5,7760,0,0,7679,5.77,85.82,26,1,386000,11752026,0,11573363,7760,1.0
5,7760,0,0,7667,5.8,85.76,26,1,386000,11790877,0,11611675,7760,1.0
5,7840,0,0,7661,5.66,85.91,27,1,386000,11829774,0,11649982,7840,1.0
5,7760,0,0,7671,5.56,85.8,27,1,386000,11868569,0,11688349,7760,1.0
5,7760,0,0,7680,6.04,85.92,27,1,386000,11907093,0,11726756,7760,1.0
5,7760,0,0,7642,5.65,86.04,27,1,386000,11946124,0,11764964,7760,1.0
5,7760,0,0,7683,5.65,85.85,27,1,386000,11985329,0,11803375,7760,1.0
5,7760,0,0,7655,5.9,85.82,27,1,386000,12024146,0,11841651,7760,1.0
5,7760,0,0,7677,5.57,86.17,27,1,386000,12063130,0,11880044,7760,1.0
5,7760,0,0,7680,5.74,86.27,27,1,386000,12102190,0,11918457,7760,1.0
5,7760,0,0,7655,5.96,85.99,27,1,386000,12140970,0,11956727,7760,1.0
5,7760,0,0,7683,5.83,85.92,27,1,386000,12179901,0,11995134,7760,1.0
5,7760,0,0,7659,5.43,86.14,27,1,386000,12218626,0,12033430,7760,1.0
5,7760,0,0,7679,5.61,85.87,27,1,386000,12257461,0,12071825,7760,1.0
5,7760,0,0,7664,5.64,86.19,28,1,386000,12296405,0,12110148,7760,1.0
